Economy,Scenario,Date,Population,Gdp,Gdp_per_capita
03_CDA,Target,2079,61017.316,5368259.221,87.97927495
03_CDA,Target,2080,61456.133,5471334.34,89.02828852
03_CDA,Target,2081,61892.259,5576460.602,90.09948404
03_CDA,Target,2082,62329.492,5683872.778,91.19074446
03_CDA,Target,2083,62766.557,5793540.185,92.30297889
03_CDA,Target,2084,63206.958,5905695.594,93.43426389
03_CDA,Target,2085,63648.434,6020259.696,94.58614011
03_CDA,Target,2086,64091.515,6137305.029999999,95.75846397
03_CDA,Target,2087,64539.532,6257070.096,96.94941847
03_CDA,Target,2088,64991.832,6379574.057,98.15962807
03_CDA,Target,2089,65448.193,6504860.119,99.38945326
03_CDA,Target,2090,65910.467,6633096.903,100.6379898
03_CDA,Target,2091,66378.709,6764352.736,101.9054579
03_CDA,Target,2092,66855.599,6898860.122,103.1904616
03_CDA,Target,2093,67340.918,7036683.756999999,104.4934338
03_CDA,Target,2094,67834.34,7177882.254,105.8148757
03_CDA,Target,2095,68336.228,7322558.719,107.1548567
03_CDA,Target,2096,68844.826,7470681.822,108.5147898
03_CDA,Target,2097,69360.344,7622343.018999999,109.8948272
03_CDA,Target,2098,69884.722,7777752.018999999,111.2940253
03_CDA,Target,2099,70412.334,7936618.453,112.7163098
03_CDA,Target,2100,70945.154,8099145.439999999,114.1606577
04_CHL,Reference,2022,19592.428,489101.4816,24.9638014
04_CHL,Reference,2023,19652.37,484434.4773,24.650180990000003
04_CHL,Reference,2024,19718.268,493967.4801,25.0512611
04_CHL,Reference,2025,19783.898,505499.0371,25.55103333
04_CHL,Reference,2026,19853.117,517579.0737,26.07041875
04_CHL,Reference,2027,19927.604,530679.8681,26.63039009
04_CHL,Reference,2028,20027.503,541222.0956,27.02394281
04_CHL,Reference,2029,20130.561,551408.5199,27.39161218
04_CHL,Reference,2030,20242.799,562954.4016,27.81010677
04_CHL,Reference,2031,20364.686,576409.0575,28.304343000000003
04_CHL,Reference,2032,20494.997,588466.3613,28.71268346
04_CHL,Reference,2033,20641.589,601005.0695,29.11622111
04_CHL,Reference,2034,20783.658,613487.9699,29.51780528
04_CHL,Reference,2035,20919.292,625879.4835,29.91876988
04_CHL,Reference,2036,21048.319,638174.0460999999,30.31947806
04_CHL,Reference,2037,21170.58,651111.2622,30.75547586
04_CHL,Reference,2038,21285.661,663820.1301,31.18625868
04_CHL,Reference,2039,21394.805,676675.9058,31.62804736
04_CHL,Reference,2040,21496.859,689447.2777,32.07200074
04_CHL,Reference,2041,21593.329,702161.0128,32.51749708
04_CHL,Reference,2042,21683.641,714804.4171,32.96514719
04_CHL,Reference,2043,21768.904,727397.9748999999,33.41454282
04_CHL,Reference,2044,21850.518,739969.3203,33.865069940000005
04_CHL,Reference,2045,21927.577,752500.1561,34.31752428
04_CHL,Reference,2046,22000.69,765037.6120999999,34.77334629
04_CHL,Reference,2047,22071.041,777834.9793,35.242333120000005
04_CHL,Reference,2048,22138.808,790898.3215,35.724521460000005
04_CHL,Reference,2049,22204.393,804238.7991,36.219805650000005
04_CHL,Reference,2050,22267.329,817849.0512999999,36.7286553
04_CHL,Reference,2051,22327.802,831735.4691999999,37.25111273
04_CHL,Reference,2052,22385.694,845897.8228999999,37.78742901
04_CHL,Reference,2053,22441.988,860360.9430999999,38.33710913
04_CHL,Reference,2054,22496.968,875135.1285999999,38.90013661
04_CHL,Reference,2055,22549.41,890195.5146,39.47755239
04_CHL,Reference,2056,22600.689,905577.3532,40.06857283
04_CHL,Reference,2057,22650.878,921286.8204,40.67333816
04_CHL,Reference,2058,22700.551,937342.6977,41.29162758
04_CHL,Reference,2059,22748.937,953731.1832,41.92420873
04_CHL,Reference,2060,22796.024,970456.3084,42.57129701
04_CHL,Reference,2061,22842.087,987529.5601,43.23289549
04_CHL,Reference,2062,22887.05,1004953.827,43.9092774
04_CHL,Reference,2063,22930.635,1022726.479,44.60087908
04_CHL,Reference,2064,22972.597,1040845.187,45.30812022
04_CHL,Reference,2065,23012.208,1059293.7319999998,46.03181634
04_CHL,Reference,2066,23050.346,1078099.21,46.77149793
04_CHL,Reference,2067,23086.086,1097239.425,47.52817023000001
04_CHL,Reference,2068,23120.158,1116737.826,48.301479
04_CHL,Reference,2069,23151.785,1136575.302,49.09234004
04_CHL,Reference,2070,23181.494,1156769.734,49.90056872
04_CHL,Reference,2071,23209.242,1177323.013,50.72647409
04_CHL,Reference,2072,23236.057,1198270.0259999998,51.56942185
04_CHL,Reference,2073,23261.461,1219601.144,52.43011797
04_CHL,Reference,2074,23284.904,1241303.136,53.30935169000001
04_CHL,Reference,2075,23306.275,1263375.459,54.207523910000006
04_CHL,Reference,2076,23327.058,1285869.962,55.12353774
04_CHL,Reference,2077,23346.658,1308773.038,56.0582606
04_CHL,Reference,2078,23365.647,1332109.254,57.0114431
04_CHL,Reference,2079,23384.447,1355899.808,57.98297509
04_CHL,Reference,2080,23403.126,1380154.828,58.97309735
04_CHL,Reference,2081,23421.633,1404880.525,59.98217653
04_CHL,Reference,2082,23440.887,1430118.598,61.00957688
04_CHL,Reference,2083,23460.355,1455859.956,62.056177600000005
04_CHL,Reference,2084,23481.466,1482168.217,63.12077008000001
04_CHL,Reference,2085,23504.524,1509068.889,64.20333757
04_CHL,Reference,2086,23529.057,1536558.514,65.30472149
04_CHL,Reference,2087,23554.745,1564638.3569999998,66.4256122
04_CHL,Reference,2088,23583.262,1593389.674,67.56443084
04_CHL,Reference,2089,23613.702,1622793.9819999998,68.72255702
04_CHL,Reference,2090,23646.062,1652867.698,69.90033681999999
04_CHL,Reference,2091,23680.916,1683652.2659999998,71.09742995
04_CHL,Reference,2092,23719.202,1715207.638,72.31304147
04_CHL,Reference,2093,23760.124,1747521.538,73.54850244
04_CHL,Reference,2094,23803.893,1780624.251,74.80390921
04_CHL,Reference,2095,23851.049,1814562.514,76.07893951
04_CHL,Reference,2096,23899.673,1849271.789,77.37644732000001
04_CHL,Reference,2097,23950.642,1884811.949,78.69567543000001
04_CHL,Reference,2098,24004.925,1921251.596,80.03572584
04_CHL,Reference,2099,24061.304,1958557.424,81.39864007
04_CHL,Reference,2100,24119.987,1996762.144,82.78454478
04_CHL,Target,2022,19592.428,489101.4816,24.9638014
04_CHL,Target,2023,19652.37,484434.4773,24.650180990000003
04_CHL,Target,2024,19718.268,493967.4801,25.0512611
04_CHL,Target,2025,19783.898,505499.0371,25.55103333
04_CHL,Target,2026,19853.117,517579.0737,26.07041875
04_CHL,Target,2027,19927.604,530679.8681,26.63039009
04_CHL,Target,2028,20027.503,541222.0956,27.02394281
04_CHL,Target,2029,20130.561,551408.5199,27.39161218
04_CHL,Target,2030,20242.799,562954.4016,27.81010677
04_CHL,Target,2031,20364.686,576409.0575,28.304343000000003
04_CHL,Target,2032,20494.997,588466.3613,28.71268346
04_CHL,Target,2033,20641.589,601005.0695,29.11622111
04_CHL,Target,2034,20783.658,613487.9699,29.51780528
04_CHL,Target,2035,20919.292,625879.4835,29.91876988
04_CHL,Target,2036,21048.319,638174.0460999999,30.31947806
04_CHL,Target,2037,21170.58,651111.2622,30.75547586
04_CHL,Target,2038,21285.661,663820.1301,31.18625868
04_CHL,Target,2039,21394.805,676675.9058,31.62804736
04_CHL,Target,2040,21496.859,689447.2777,32.07200074
04_CHL,Target,2041,21593.329,702161.0128,32.51749708
04_CHL,Target,2042,21683.641,714804.4171,32.96514719
04_CHL,Target,2043,21768.904,727397.9748999999,33.41454282
04_CHL,Target,2044,21850.518,739969.3203,33.865069940000005
04_CHL,Target,2045,21927.577,752500.1561,34.31752428
04_CHL,Target,2046,22000.69,765037.6120999999,34.77334629
04_CHL,Target,2047,22071.041,777834.9793,35.242333120000005
04_CHL,Target,2048,22138.808,790898.3215,35.724521460000005
04_CHL,Target,2049,22204.393,804238.7991,36.219805650000005
04_CHL,Target,2050,22267.329,817849.0512999999,36.7286553
04_CHL,Target,2051,22327.802,831735.4691999999,37.25111273
04_CHL,Target,2052,22385.694,845897.8228999999,37.78742901
04_CHL,Target,2053,22441.988,860360.9430999999,38.33710913
04_CHL,Target,2054,22496.968,875135.1285999999,38.90013661
04_CHL,Target,2055,22549.41,890195.5146,39.47755239
04_CHL,Target,2056,22600.689,905577.3532,40.06857283
04_CHL,Target,2057,22650.878,921286.8204,40.67333816
04_CHL,Target,2058,22700.551,937342.6977,41.29162758
04_CHL,Target,2059,22748.937,953731.1832,41.92420873
04_CHL,Target,2060,22796.024,970456.3084,42.57129701
04_CHL,Target,2061,22842.087,987529.5601,43.23289549
04_CHL,Target,2062,22887.05,1004953.827,43.9092774
04_CHL,Target,2063,22930.635,1022726.479,44.60087908
04_CHL,Target,2064,22972.597,1040845.187,45.30812022
04_CHL,Target,2065,23012.208,1059293.7319999998,46.03181634
04_CHL,Target,2066,23050.346,1078099.21,46.77149793
04_CHL,Target,2067,23086.086,1097239.425,47.52817023000001
04_CHL,Target,2068,23120.158,1116737.826,48.301479
04_CHL,Target,2069,23151.785,1136575.302,49.09234004
04_CHL,Target,2070,23181.494,1156769.734,49.90056872
04_CHL,Target,2071,23209.242,1177323.013,50.72647409
04_CHL,Target,2072,23236.057,1198270.0259999998,51.56942185
04_CHL,Target,2073,23261.461,1219601.144,52.43011797
04_CHL,Target,2074,23284.904,1241303.136,53.30935169000001
04_CHL,Target,2075,23306.275,1263375.459,54.207523910000006
04_CHL,Target,2076,23327.058,1285869.962,55.12353774
04_CHL,Target,2077,23346.658,1308773.038,56.0582606
04_CHL,Target,2078,23365.647,1332109.254,57.0114431
04_CHL,Target,2079,23384.447,1355899.808,57.98297509
04_CHL,Target,2080,23403.126,1380154.828,58.97309735
04_CHL,Target,2081,23421.633,1404880.525,59.98217653
04_CHL,Target,2082,23440.887,1430118.598,61.00957688
04_CHL,Target,2083,23460.355,1455859.956,62.056177600000005
04_CHL,Target,2084,23481.466,1482168.217,63.12077008000001
04_CHL,Target,2085,23504.524,1509068.889,64.20333757
04_CHL,Target,2086,23529.057,1536558.514,65.30472149
04_CHL,Target,2087,23554.745,1564638.3569999998,66.4256122
04_CHL,Target,2088,23583.262,1593389.674,67.56443084
04_CHL,Target,2089,23613.702,1622793.9819999998,68.72255702
04_CHL,Target,2090,23646.062,1652867.698,69.90033681999999
04_CHL,Target,2091,23680.916,1683652.2659999998,71.09742995
04_CHL,Target,2092,23719.202,1715207.638,72.31304147
04_CHL,Target,2093,23760.124,1747521.538,73.54850244
04_CHL,Target,2094,23803.893,1780624.251,74.80390921
04_CHL,Target,2095,23851.049,1814562.514,76.07893951
04_CHL,Target,2096,23899.673,1849271.789,77.37644732000001
04_CHL,Target,2097,23950.642,1884811.949,78.69567543000001
04_CHL,Target,2098,24004.925,1921251.596,80.03572584
04_CHL,Target,2099,24061.304,1958557.424,81.39864007
04_CHL,Target,2100,24119.987,1996762.144,82.78454478
05_PRC,Reference,2022,1425925.386,25558298.31,17.9240082
05_PRC,Reference,2023,1423572.887,26693372.07,18.7509697
05_PRC,Reference,2024,1420990.534,27894056.24,19.63000849
05_PRC,Reference,2025,1418181.036,29186368.23,20.580142790000004
05_PRC,Reference,2026,1415080.137,30529612.52,21.57447605
05_PRC,Reference,2027,1411696.162,31942404.4,22.62696837
05_PRC,Reference,2028,1406800.813,33102107.13,23.530059710000003
05_PRC,Reference,2029,1401643.514,34310935.94,24.47907445
05_PRC,Reference,2030,1396243.204,35580954.42,25.48335012
05_PRC,Reference,2031,1390586.163,36923956.72,26.55280033
05_PRC,Reference,2032,1384684.599,38219692.63,27.60173158
05_PRC,Reference,2033,1377775.908,39544103.23,28.7014042
05_PRC,Reference,2034,1370617.556,40879806.19,29.82582998
05_PRC,Reference,2035,1363158.715,42221005.52,30.97291978
05_PRC,Reference,2036,1355472.376,43561243.02,32.13731522
05_PRC,Reference,2037,1347547.791,44895284.8,33.316283920000004
05_PRC,Reference,2038,1339437.582,46217070.04,34.50483297
05_PRC,Reference,2039,1331139.96,47554023.31,35.724285
05_PRC,Reference,2040,1322610.867,48895857.43,36.96919377
05_PRC,Reference,2041,1313840.012,50234545.96,38.23490341
05_PRC,Reference,2042,1304844.611,51560175.96,39.51441844
05_PRC,Reference,2043,1295625.531,52878237.86,40.81290202
05_PRC,Reference,2044,1286089.982,54180034.0,42.12771638
05_PRC,Reference,2045,1276308.753,55464068.65,43.45662327
05_PRC,Reference,2046,1266157.077,56724167.95,44.80026134
05_PRC,Reference,2047,1255660.64,57958534.11,46.15780113
05_PRC,Reference,2048,1244789.564,59164295.89,47.52955648
05_PRC,Reference,2049,1233502.964,60338854.12,48.91666732
05_PRC,Reference,2050,1221771.196,61476073.6,50.31717379
05_PRC,Reference,2051,1209583.931,62571034.54,51.72938639
05_PRC,Reference,2052,1196914.046,63618827.01,53.15237733000001
05_PRC,Reference,2053,1183800.058,64617525.69,54.58483065000001
05_PRC,Reference,2054,1170236.798,65562958.87,56.025377930000005
05_PRC,Reference,2055,1156231.541,66451902.45999999,57.47283317
05_PRC,Reference,2056,1141792.453,67284304.32,58.92866444
05_PRC,Reference,2057,1126948.677,68060828.42,60.39390241
05_PRC,Reference,2058,1111762.386,68783304.41,61.86870979
05_PRC,Reference,2059,1096321.697,69454550.85,63.35234543
05_PRC,Reference,2060,1080624.664,70073889.34,64.84572458000001
05_PRC,Reference,2061,1064756.955,70644234.23,66.34775561
05_PRC,Reference,2062,1048789.463,71168242.92999999,67.85751139
05_PRC,Reference,2063,1032737.922,71646511.36999999,69.37530794
05_PRC,Reference,2064,1016695.222,72082852.92,70.89917545
05_PRC,Reference,2065,1000674.922,72477960.78999999,72.42907682
05_PRC,Reference,2066,984701.868,72833026.1,73.96454548
05_PRC,Reference,2067,968799.703,73149223.50999999,75.50500199999999
05_PRC,Reference,2068,953006.165,73428416.39,77.04925644
05_PRC,Reference,2069,937287.753,73669210.67999999,78.59828578999999
05_PRC,Reference,2070,921699.256,73874314.05,80.15012877
05_PRC,Reference,2071,906217.672,74042834.36999999,81.70535255
05_PRC,Reference,2072,890836.186,74174598.67999999,83.26401627
05_PRC,Reference,2073,875537.135,74268846.45,84.82660927
05_PRC,Reference,2074,860285.223,74323826.38,86.39440082
05_PRC,Reference,2075,845101.774,74340641.88,87.96649606999999
05_PRC,Reference,2076,829941.787,74316912.28999999,89.54472887000001
05_PRC,Reference,2077,814796.968,74252095.86999999,91.1295682
05_PRC,Reference,2078,799669.6020000001,74146214.17999999,92.72106129
05_PRC,Reference,2079,784549.375,73998595.35,94.31987037
05_PRC,Reference,2080,769456.155,73810279.42999999,95.92525702
05_PRC,Reference,2081,754389.655,73581220.33,97.53741961
05_PRC,Reference,2082,739372.599,73312756.36,99.15536018
05_PRC,Reference,2083,724442.63,73007233.97999999,100.7771091
05_PRC,Reference,2084,709613.321,72665687.34,102.4018084
05_PRC,Reference,2085,694900.055,72289338.78,104.028397
05_PRC,Reference,2086,680337.235,71880699.95,105.654514
05_PRC,Reference,2087,665947.669,71441695.27,107.2782421
05_PRC,Reference,2088,651733.8690000001,70973037.61,108.8988021
05_PRC,Reference,2089,637718.654,70499659.14,110.5497835
05_PRC,Reference,2090,623906.829,70022083.88,112.2316356
05_PRC,Reference,2091,610297.8150000001,69540483.39,113.945162
05_PRC,Reference,2092,596874.402,69053870.11,115.6924637
05_PRC,Reference,2093,583622.158,68561377.63,117.4756248
05_PRC,Reference,2094,570503.74,68060434.6,119.2988404
05_PRC,Reference,2095,557526.949,67551581.64,121.1628994
05_PRC,Reference,2096,544663.2,67032700.66,123.0718372
05_PRC,Reference,2097,531896.799,66502500.73,125.0289546
05_PRC,Reference,2098,519222.753,65960420.77,127.0368457
05_PRC,Reference,2099,506634.806,65405764.26,129.0984423
05_PRC,Reference,2100,494139.892,64838827.17,131.2155287
05_PRC,Target,2022,1425925.386,25558298.31,17.9240082
05_PRC,Target,2023,1423572.887,26693372.07,18.7509697
05_PRC,Target,2024,1420990.534,27894056.24,19.63000849
05_PRC,Target,2025,1418181.036,29186368.23,20.580142790000004
05_PRC,Target,2026,1415080.137,30529612.52,21.57447605
05_PRC,Target,2027,1411696.162,31942404.4,22.62696837
05_PRC,Target,2028,1406800.813,33102107.13,23.530059710000003
05_PRC,Target,2029,1401643.514,34310935.94,24.47907445
05_PRC,Target,2030,1396243.204,35580954.42,25.48335012
05_PRC,Target,2031,1390586.163,36923956.72,26.55280033
05_PRC,Target,2032,1384684.599,38219692.63,27.60173158
05_PRC,Target,2033,1377775.908,39544103.23,28.7014042
05_PRC,Target,2034,1370617.556,40879806.19,29.82582998
05_PRC,Target,2035,1363158.715,42221005.52,30.97291978
05_PRC,Target,2036,1355472.376,43561243.02,32.13731522
05_PRC,Target,2037,1347547.791,44895284.8,33.316283920000004
05_PRC,Target,2038,1339437.582,46217070.04,34.50483297
05_PRC,Target,2039,1331139.96,47554023.31,35.724285
05_PRC,Target,2040,1322610.867,48895857.43,36.96919377
05_PRC,Target,2041,1313840.012,50234545.96,38.23490341
05_PRC,Target,2042,1304844.611,51560175.96,39.51441844
05_PRC,Target,2043,1295625.531,52878237.86,40.81290202
05_PRC,Target,2044,1286089.982,54180034.0,42.12771638
05_PRC,Target,2045,1276308.753,55464068.65,43.45662327
05_PRC,Target,2046,1266157.077,56724167.95,44.80026134
05_PRC,Target,2047,1255660.64,57958534.11,46.15780113
05_PRC,Target,2048,1244789.564,59164295.89,47.52955648
05_PRC,Target,2049,1233502.964,60338854.12,48.91666732
05_PRC,Target,2050,1221771.196,61476073.6,50.31717379
05_PRC,Target,2051,1209583.931,62571034.54,51.72938639
05_PRC,Target,2052,1196914.046,63618827.01,53.15237733000001
05_PRC,Target,2053,1183800.058,64617525.69,54.58483065000001
05_PRC,Target,2054,1170236.798,65562958.87,56.025377930000005
05_PRC,Target,2055,1156231.541,66451902.45999999,57.47283317
05_PRC,Target,2056,1141792.453,67284304.32,58.92866444
05_PRC,Target,2057,1126948.677,68060828.42,60.39390241
05_PRC,Target,2058,1111762.386,68783304.41,61.86870979
05_PRC,Target,2059,1096321.697,69454550.85,63.35234543
05_PRC,Target,2060,1080624.664,70073889.34,64.84572458000001
05_PRC,Target,2061,1064756.955,70644234.23,66.34775561
05_PRC,Target,2062,1048789.463,71168242.92999999,67.85751139
05_PRC,Target,2063,1032737.922,71646511.36999999,69.37530794
05_PRC,Target,2064,1016695.222,72082852.92,70.89917545
05_PRC,Target,2065,1000674.922,72477960.78999999,72.42907682
05_PRC,Target,2066,984701.868,72833026.1,73.96454548
05_PRC,Target,2067,968799.703,73149223.50999999,75.50500199999999
05_PRC,Target,2068,953006.165,73428416.39,77.04925644
05_PRC,Target,2069,937287.753,73669210.67999999,78.59828578999999
05_PRC,Target,2070,921699.256,73874314.05,80.15012877
05_PRC,Target,2071,906217.672,74042834.36999999,81.70535255
05_PRC,Target,2072,890836.186,74174598.67999999,83.26401627
05_PRC,Target,2073,875537.135,74268846.45,84.82660927
05_PRC,Target,2074,860285.223,74323826.38,86.39440082
05_PRC,Target,2075,845101.774,74340641.88,87.96649606999999
05_PRC,Target,2076,829941.787,74316912.28999999,89.54472887000001
05_PRC,Target,2077,814796.968,74252095.86999999,91.1295682
05_PRC,Target,2078,799669.6020000001,74146214.17999999,92.72106129
05_PRC,Target,2079,784549.375,73998595.35,94.31987037
